,EmpNumber,Age,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,Gender_Female,Gender_Male,EducationBackground_Human Resources,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Data Science,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Business Analyst,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Non-Travel,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely,OverTime_No,OverTime_Yes,Attrition_No,Attrition_Yes
694,E1002240,35,7,4,3,55,3,2,4,1,11,4,10,2,3,10,8,0,9,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
695,E1002243,27,9,3,4,44,3,2,4,1,14,1,7,5,3,7,7,0,7,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
696,E1002244,32,5,4,4,56,2,2,4,8,24,2,8,1,3,1,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
697,E1002245,31,26,4,1,63,3,2,4,1,11,3,10,4,3,10,7,0,8,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
698,E1002246,53,24,4,1,66,3,3,1,6,13,2,15,2,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
699,E1002247,54,9,2,1,67,3,2,3,3,11,3,9,6,2,4,3,2,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
700,E1002248,33,7,2,4,36,3,2,3,1,20,3,9,2,3,9,7,2,8,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
701,E1002249,43,11,3,1,30,3,3,3,1,17,2,10,1,3,10,9,0,9,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
702,E1002250,38,1,4,4,88,3,1,2,0,11,2,7,2,3,6,2,1,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
703,E1002251,55,26,4,3,71,4,5,2,4,18,1,35,0,3,10,9,1,4,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
704,E1002252,31,2,1,4,59,1,1,4,1,11,3,1,4,3,1,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
705,E1002253,39,15,4,2,77,3,4,1,0,12,1,21,3,3,20,8,11,10,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
706,E1002254,42,23,2,4,37,2,2,3,1,12,4,20,2,3,20,9,3,7,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
707,E1002257,31,10,3,3,40,3,3,3,4,20,3,13,2,4,11,7,4,8,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
708,E1002258,54,10,3,3,77,3,2,1,6,19,4,9,3,3,5,2,1,4,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
709,E1002259,24,1,2,2,45,2,2,3,1,12,2,4,2,2,4,3,1,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
710,E1002260,23,12,2,4,78,3,1,4,1,13,3,5,6,4,5,2,1,4,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
711,E1002263,40,11,3,4,73,3,2,3,1,11,1,10,2,4,10,9,9,4,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
712,E1002264,40,2,2,2,92,3,2,2,3,14,3,15,4,3,11,8,5,10,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
713,E1002265,25,2,3,3,82,3,1,2,4,14,3,6,3,3,2,0,1,2,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
714,E1002267,30,1,2,4,76,3,1,2,1,13,3,12,6,2,12,8,1,7,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
715,E1002270,25,2,1,4,57,3,1,3,6,19,3,7,2,2,2,2,0,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
716,E1002271,47,25,3,1,84,3,3,3,2,23,2,25,3,3,17,14,12,11,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
717,E1002273,38,1,4,4,86,3,2,2,0,15,1,16,3,3,15,13,5,8,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
718,E1002274,31,2,2,1,54,3,1,3,0,19,3,3,1,3,2,2,1,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
719,E1002276,42,18,4,4,35,3,2,1,6,17,3,9,3,2,4,3,1,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
720,E1002277,41,1,3,4,76,3,1,4,3,22,1,12,3,3,5,3,1,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
721,E1002278,47,1,1,3,98,3,3,2,0,18,1,14,3,1,13,8,5,12,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
722,E1002281,35,11,4,4,43,3,1,3,7,11,3,5,3,3,2,2,2,2,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
723,E1002285,22,1,2,4,63,3,1,3,0,12,4,4,2,4,3,2,1,2,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
724,E1002286,35,9,4,2,48,3,2,3,1,19,2,10,5,3,10,7,0,8,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
725,E1002287,33,15,2,2,95,3,2,4,0,13,1,10,6,3,9,7,8,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
726,E1002288,32,29,4,3,49,2,1,2,1,13,3,6,3,3,6,2,4,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
727,E1002290,40,1,4,1,83,3,1,4,8,19,3,8,3,2,1,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
728,E1002291,32,1,4,2,68,2,1,2,0,14,2,3,2,3,2,2,2,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
729,E1002292,39,24,1,1,52,3,2,4,7,13,1,18,2,3,7,7,1,7,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
730,E1002293,38,10,3,2,99,1,3,3,3,12,1,20,3,3,18,16,1,11,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
731,E1002295,37,10,3,3,42,4,3,4,1,25,1,16,2,3,16,11,6,8,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
732,E1002296,25,8,2,1,85,3,2,3,0,22,2,6,3,2,5,3,0,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
733,E1002297,52,29,4,1,40,3,1,4,2,15,2,16,3,2,9,8,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
734,E1002298,44,1,3,2,42,3,1,4,6,12,3,6,2,3,4,3,1,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
735,E1002299,21,5,1,3,58,3,1,1,1,11,4,2,6,3,2,2,1,2,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
736,E1002301,23,9,3,4,33,3,1,1,1,19,1,1,3,2,1,0,1,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
737,E1002302,36,3,3,1,94,2,3,4,0,19,3,10,2,3,9,7,3,4,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
738,E1002303,36,4,2,4,97,3,2,2,7,13,2,18,3,3,4,2,0,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
739,E1002304,56,1,4,3,57,3,2,3,1,21,1,13,2,2,13,12,1,9,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
740,E1002305,29,1,4,1,36,3,1,4,9,14,2,4,3,4,2,2,2,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
741,E1002310,56,7,2,4,72,3,1,3,8,11,4,14,4,1,10,9,9,8,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
742,E1002312,41,28,4,1,60,2,4,2,0,23,3,21,3,3,20,7,0,10,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
743,E1002313,34,28,3,4,95,2,2,3,1,21,4,8,2,3,8,7,1,7,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
744,E1002314,36,15,4,4,88,1,2,4,1,24,1,15,4,2,15,12,11,11,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
745,E1002315,41,3,3,3,57,2,2,2,2,11,3,14,5,3,5,4,0,4,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
746,E1002316,32,2,3,4,78,3,1,1,1,14,4,4,4,3,4,2,1,2,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
747,E1002318,35,26,4,3,31,3,3,4,1,16,3,9,2,3,9,0,1,7,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
748,E1002319,38,10,2,1,100,3,2,4,1,11,3,10,1,3,10,7,1,9,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
749,E1002322,50,1,4,2,94,3,2,3,7,12,4,12,3,3,6,3,0,1,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
750,E1002323,36,11,4,2,100,2,2,4,4,13,1,8,2,2,6,3,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
751,E1002326,40,2,4,3,52,2,1,3,2,14,4,8,2,3,2,2,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
752,E1002327,35,18,4,3,80,3,2,3,1,14,4,10,2,4,10,2,0,2,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
753,E1002329,40,2,4,3,98,3,1,3,2,14,2,20,2,3,5,3,0,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
754,E1002330,35,1,4,3,62,1,1,4,1,12,4,4,5,3,4,3,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
755,E1002331,29,13,2,4,46,2,2,2,4,13,1,10,2,3,4,3,0,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
756,E1002332,29,28,4,4,73,2,1,1,1,14,2,5,3,1,5,4,0,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
757,E1002333,50,28,3,4,39,2,3,1,4,13,2,20,3,3,3,2,2,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
758,E1002334,39,24,1,2,60,2,4,4,0,11,1,21,2,2,20,9,9,6,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
759,E1002335,31,5,3,2,74,3,2,1,0,19,2,10,2,3,9,4,1,7,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
760,E1002338,26,5,3,4,30,2,1,3,0,18,4,5,2,3,4,2,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
761,E1002340,39,6,1,4,42,2,3,1,4,15,1,9,5,3,7,7,1,7,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
762,E1002342,27,4,3,2,87,4,2,2,1,20,2,6,0,3,6,2,0,3,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
763,E1002343,49,2,3,4,63,2,2,2,2,14,4,17,3,2,9,6,0,8,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
764,E1002346,34,8,3,2,82,4,2,3,2,12,1,6,3,4,4,3,1,2,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
765,E100279,41,1,2,2,94,3,2,4,8,11,1,8,0,1,6,4,0,5,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
766,E100285,27,2,1,1,40,3,1,2,9,12,4,6,3,3,2,2,2,2,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
767,E100286,32,2,2,4,79,3,1,4,0,13,3,8,2,2,7,7,3,6,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
768,E100288,59,3,3,3,81,4,1,1,4,20,1,12,3,2,1,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
769,E100289,30,24,1,4,67,3,1,3,1,22,2,1,2,3,1,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
770,E100291,36,27,3,3,94,3,2,3,6,13,2,17,3,2,7,7,7,7,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
771,E100292,35,16,3,1,84,4,1,2,0,13,3,6,5,3,5,4,0,3,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
772,E100294,31,26,1,1,31,3,1,3,1,17,4,5,1,2,5,2,4,3,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
773,E100296,34,19,2,2,93,3,1,4,0,11,3,3,2,3,2,2,1,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
774,E100297,28,24,3,3,50,2,1,3,5,14,2,6,4,3,4,2,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
775,E100298,29,21,4,2,51,4,3,1,1,11,3,10,1,3,10,9,8,8,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
776,E100300,22,16,2,4,96,4,1,4,1,13,2,1,2,2,1,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
777,E100301,53,2,4,1,78,2,4,4,2,16,3,31,3,3,25,8,3,7,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
778,E100302,38,2,3,4,45,3,1,4,5,11,3,6,3,3,3,2,1,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
779,E100304,24,11,2,1,96,4,2,3,0,18,4,5,5,2,4,2,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
780,E100306,34,7,4,1,53,3,3,2,0,11,3,13,4,3,12,6,2,11,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
781,E100309,34,6,1,2,83,3,1,1,2,11,3,8,2,3,4,2,1,3,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
782,E100310,53,5,3,3,58,3,5,3,4,11,4,26,3,2,14,13,4,8,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
783,E100311,32,16,1,2,72,1,1,1,1,22,2,10,5,3,10,2,6,7,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
784,E100313,42,8,4,3,48,3,2,2,0,11,4,10,2,3,9,7,4,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
785,E100314,44,7,4,1,42,2,3,4,3,14,4,24,4,3,22,6,5,17,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
786,E100316,46,2,4,2,83,3,5,1,3,12,4,22,2,2,2,2,2,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
787,E100317,33,2,3,3,78,3,1,4,4,11,4,7,3,3,1,1,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
788,E100318,44,10,4,4,41,3,2,4,2,13,4,9,5,4,4,2,1,3,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
789,E100323,24,1,3,2,61,3,1,4,2,16,1,6,2,2,2,0,2,0,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
790,E100324,43,2,2,4,72,4,1,3,1,12,4,6,3,2,5,3,1,4,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
791,E100325,50,3,2,1,86,2,1,3,1,14,3,3,2,3,3,2,0,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
792,E100327,35,2,3,4,97,3,1,4,1,13,1,2,3,3,2,2,2,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
793,E100329,36,5,4,2,82,2,1,1,9,14,4,6,3,4,1,1,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
